,movieId,imdbId,tmdbId
6688,6797,101516,10337
6689,6798,74256,8446
6690,6799,101524,42570
6691,6800,90859,9874
6692,6801,255067,11477
6693,6802,104006,37753
6694,6803,87909,29161
6695,6804,88967,21627
6696,6805,112750,9501
6697,6806,251433,49291
6698,6807,85959,4543
6699,6808,65207,11046
6700,6809,88272,11707
6701,6810,102945,7442
6702,6811,110759,14425
6703,6812,100514,6723
6704,6813,59221,13343
6705,6814,87062,16969
6706,6815,89346,11338
6707,6816,94138,13339
6708,6817,100928,28761
6709,6818,91251,25237
6710,6819,102749,41780
6711,6820,210070,9871
6712,6821,79576,33258
6713,6822,106350,71940
6714,6823,105691,26850
6715,6824,105291,70709
6716,6825,62190,36855
6717,6826,63591,20238
6718,6827,110169,33783
6719,6828,88318,163549
6720,6829,104376,47898
6721,6830,45205,19171
6722,6831,215516,48345
6723,6832,102768,11364
6724,6833,163745,38135
6725,6834,108569,55950
6726,6835,82000,39916
6727,6836,53593,31634
6728,6837,31593,43739
6729,6838,177068,45203
6730,6839,311941,14874
6731,6840,67217,32082
6732,6841,101371,25269
6733,6842,68732,29449
6734,6843,83906,37943
6735,6844,110722,33633
6736,6845,99242,86763
6737,6846,94169,78146
6738,6847,108320,88641
6739,6848,76271,30315
6740,6849,66344,13765
6741,6850,104695,12772
6742,6851,104321,47866
6743,6852,61809,18900
6744,6853,92717,73265
6745,6854,58962,17744
6746,6855,216578,62124
6747,6856,35575,3087
6748,6857,107692,14282
6749,6858,56291,11502
6750,6859,33532,29451
6751,6860,102460,21219
6752,6861,284478,116094
6753,6862,313443,2116
6754,6863,332379,1584
6755,6864,380275,28236
6756,6865,314039,40945
6757,6866,336910,19555
6758,6867,340377,2056
6759,6868,335563,4997
6760,6869,340468,8439
6761,6870,327056,322
6762,6871,326900,21765
6763,6872,317676,11059
6764,6873,138524,11775
6765,6874,266697,24
6766,6875,342300,54973
6767,6876,322289,10930
6768,6877,339071,21059
6769,6878,287364,49475
6770,6879,313542,11329
6771,6880,324216,9373
6772,6881,311648,1550
6773,6882,339579,5493
6774,6883,325055,28200
6775,6884,312549,10629
6776,6885,199626,10944
6777,6886,294357,9839
6778,6887,316465,13920
6779,6888,306047,4256
6780,6889,328880,10009
6781,6890,363589,1807
6782,6891,251110,33343
6783,6892,314676,30141
6784,6893,64505,10536
6785,6894,87464,14157
6786,6895,338290,67809
6787,6896,90015,42044
6788,6897,219374,37922
6789,6898,313670,1376
6790,6899,92532,31397
6791,6900,75765,50374
6792,6901,102432,96171
6793,6902,165832,20312
6794,6903,74802,59809
6795,6905,105480,135890
6796,6906,90151,64945
6797,6907,110044,2348
6798,6908,50197,44591
6799,6909,325655,10389
6800,6910,71276,18979
6801,6911,38661,31206
6802,6912,34409,28658
6803,6913,71519,3117
6804,6914,119935,20684
6805,6915,99250,27450
6806,6916,56211,26643
6807,6917,95916,62327
6808,6918,48956,897
6809,6919,67204,42522
6810,6920,65531,11657
6811,6921,75902,224
6812,6923,35318,27117
6813,6924,36348,50553
6814,6925,36349,44383
6815,6926,49777,78331
6816,6927,308383,10922
6817,6928,322023,43708
6818,6929,261652,240177
6819,6930,368745,51707
6820,6931,339607,30349
6821,6932,323944,13537
6822,6933,271809,28446
6823,6934,242653,605
6824,6935,363510,33222
6825,6936,319343,10719
6826,6937,265803,266741
6827,6938,379713,23995
6828,6939,155722,1277
6829,6940,337961,1836
6830,6941,380473,292974
6831,6942,314331,508
6832,6943,330247,197563
6833,6944,101862,11846
6834,6945,373175,50314
6835,6946,318155,10715
6836,6947,311113,8619
6837,6948,343121,21525
6838,6949,321442,14892
6839,6950,338188,12146
6840,6951,312528,10588
6841,6952,348836,4970
6842,6953,315733,470
6843,6954,338135,11042
6844,6955,169624,
6845,6956,333764,44708
6846,6957,307987,10147
6847,6958,338094,10756
6848,6959,300556,9562
6849,6960,97839,36068
6850,6961,104237,11012
6851,6962,334029,279714
6852,6963,293088,30068
6853,6964,88987,40913
6854,6965,312848,158413
6855,6966,99365,9556
6856,6967,37635,13581
6857,6968,109575,1702
6858,6969,85426,19184
6859,6970,50307,24203
6860,6971,101829,9065
6861,6972,118125,44479
6862,6973,104265,4823
6863,6974,99615,10168
6864,6975,119167,10234
6865,6976,69341,38939
6866,6977,102526,10952
6867,6978,102943,14022
6868,6979,86567,860
6869,6980,56255,41521
6870,6981,48452,48035
6871,6982,43686,5000
6872,6983,36969,22744
6873,6984,27075,17831
6874,6985,19254,780
6875,6986,16641,31510
6876,6987,10323,234
6877,6988,9968,899
6878,6989,85615,8289
6879,6990,79240,11583
6880,6991,87365,11002
6881,6992,109951,6472
6882,6993,91167,5143
6883,6994,102004,11384
6884,6995,65832,5227
6885,6996,102034,8010
6886,6997,104427,10410
6887,6998,107148,47095
6888,6999,104452,10407
6889,7000,102070,9292
6890,7001,77745,11850
6891,7002,100151,48745
6892,7003,102181,2297
6893,7004,99938,951
6894,7005,102216,10804
6895,7006,104627,5765
6896,7007,102266,9319
6897,7008,70849,1643
6898,7009,104756,2007
6899,7010,101316,10995
6900,7011,91495,8047
6901,7012,100201,2612
6902,7013,48424,3112
6903,7014,107711,10413
6904,7015,102598,2611
6905,7016,93692,1825
6906,7017,105104,10538
6907,7018,100404,11092
6908,7019,93793,18410
6909,7020,102721,14904
6910,7021,102729,19065
6911,7022,266308,3176
6912,7023,107156,9261
6913,7024,73650,5336
6914,7025,102443,23908
6915,7026,94072,14671
6916,7027,90022,11509
6917,7028,100449,10729
6918,7029,76590,29437
6919,7030,105211,20763
6920,7031,107927,2047
6921,7032,100485,14249
6922,7033,93936,10021
6923,7034,150662,11634
6924,7035,88194,14746
6925,7036,90142,11824
6926,7037,103030,8222
6927,7038,210358,20067
6928,7039,105585,12395
6929,7040,90180,9846
6930,7041,111477,23719
6931,7042,90563,11986
6932,7043,56663,1626
6933,7044,100935,483
6934,7045,100944,10166
6935,7046,94332,6069
6936,7047,90350,11018
6937,7048,119807,11676
6938,7049,24025,28293
6939,7050,27630,28292
6940,7051,59903,3681
6941,7052,27948,43875
6942,7053,26942,31798
6943,7054,41594,43436
6944,7055,28333,20325
6945,7056,22286,17687
6946,7057,26714,19075
6947,7058,39566,41465
6948,7059,37120,17641
6949,7060,70239,12545
6950,7061,31210,27972
6951,7062,55798,898
6952,7063,68182,2000
6953,7064,38348,648
6954,7065,4972,618
6955,7066,107358,44162
6956,7067,59229,19120
6957,7068,54632,4024
6958,7069,67372,11316
6959,7070,40724,3089
6960,7071,72417,29845
6961,7072,31971,995
6962,7073,58586,1594
6963,7074,15163,32318
6964,7075,49096,11839
6965,7076,62765,916
6966,7077,11841,31509
6967,7078,30287,1976
6968,7079,31455,31685
6969,7080,24034,3062
6970,7081,24166,34456
6971,7082,56575,12708
6972,7083,90110,42045
6973,7084,69097,11610
6974,7085,58571,4939
6975,7086,30637,25016
6976,7087,87892,15927
6977,7088,53146,40423
6978,7089,71129,7857
6979,7090,299977,79
6980,7091,23027,13912
6981,7092,26071,70881
6982,7093,71524,987
6983,7094,238627,65869
6984,7095,76327,37749
6985,7096,307385,30140
6986,7097,240149,33302
6987,7098,42949,46932
6988,7099,87544,81
6989,7100,104027,70423
6990,7101,101745,11821
6991,7102,92925,10023
6992,7103,100087,51036
6993,7104,78723,11519
6994,7105,193854,72087
6995,7106,74972,42238
6996,7107,77578,15659
6997,7108,108656,18857
6998,7109,114086,33517
6999,7110,140384,27425
7000,7111,66319,38953
7001,7112,61328,74544
7002,7113,101529,41785
7003,7114,59043,42740
7004,7115,73582,20126
7005,7116,46911,827
7006,7117,107387,11811
7007,7118,93207,20043
7008,7119,99316,16814
7009,7120,326820,4368
7010,7121,41090,25431
7011,7122,60908,17685
7012,7123,102511,2742
7013,7124,214730,22010
7014,7125,156096,51145
7015,7126,74749,32040
7016,7127,102818,48129
7017,7128,28358,3596
7018,7129,98153,120637
7019,7130,59084,24134
7020,7131,53320,18904
7021,7132,26778,37719
7022,7133,85935,47364
7023,7134,87280,9063
7024,7135,54389,1818
7025,7136,62695,255
7026,7137,318374,10744
7027,7138,315850,83505
7028,7139,298845,10511
7029,7140,354696,180399
7030,7141,342804,22289
7031,7142,322589,10028
7032,7143,325710,616
7033,7144,329094,288953
7034,7145,348862,
7035,7146,343172,96393
7036,7147,319061,587
7037,7148,337592,21542
7038,7149,337741,6964
7039,7150,338466,1792
7040,7151,335119,3635
7041,7152,340376,41488
7042,7153,167260,122
7043,7154,304415,11820
7044,7155,337909,8696
7045,7156,317910,12698
7046,7157,317640,19187
7047,7158,315983,11093
7048,7159,304857,47952
7049,7160,340855,504
7050,7161,349205,11007
7051,7162,159365,2289
7052,7163,338337,9620
7053,7164,316396,10601
7054,7165,335013,52036
7055,7166,318850,42418
7056,7167,304229,13433
7057,7168,287963,35712
7058,7169,360139,14844
7059,7170,332712,26710
7060,7171,364930,37088
7061,7172,346094,31026
7062,7173,343135,5966
7063,7174,350194,24034
7064,7175,329691,10718
7065,7176,371280,40427
7066,7177,368913,14757
7067,7178,71577,11034
7068,7179,104181,25095
7069,7180,53133,26983
7070,7181,59712,30080
7071,7182,60636,52867
7072,7183,66449,42599
7073,7184,61089,65012
7074,7185,93828,44801
7075,7186,101625,27465
7076,7187,92646,83726
7077,7188,94819,24782
7078,7189,109376,31395
7079,7190,65911,131313
7080,7191,103827,34151
7081,7192,107750,15797
7082,7193,98987,9548
7083,7194,51429,1937
7084,7195,43503,26712
7085,7196,42727,1882
7086,7197,73796,70627
7087,7198,93737,17258
7088,7199,323633,34681
7089,7200,47956,118910
7090,7201,310924,6277
7091,7202,222812,11429
7092,7203,162958,47072
7093,7204,61758,33642
7094,7205,73906,14815
7095,7206,50706,427
7096,7207,54469,43049
7097,7208,33553,3022
7098,7209,46487,778
7099,7210,38762,3088
7100,7211,43915,23152
7101,7212,41498,23567
7102,7213,61581,102057
7103,7214,50599,52367
7104,7215,37382,22584
7105,7216,33717,27725
7106,7217,39302,16227
7107,7218,36244,980
7108,7219,33149,16933
7109,7220,87718,42094
7110,7221,22268,26884
7111,7222,28346,37833
7112,7223,42369,18995
7113,7224,40185,43759
7114,7225,76578,5205
7115,7226,292610,2017
7116,7227,61122,38606
7117,7228,104009,14239
7118,7229,107594,55448
7119,7230,60980,21779
7120,7231,63800,71189
7121,7232,84058,67794
7122,7233,91513,73515
7123,7234,47528,405
7124,7235,296042,9696
7125,7236,72730,4917
7126,7237,74777,37774
7127,7238,52080,5055
7128,7239,64639,40140
7129,7240,89420,42040
7130,7241,50585,29933
7131,7242,97028,35888
7132,7243,6864,3059
7133,7244,54673,22727
7134,7245,54393,28586
7135,7246,49922,56157
7136,7247,62803,11708
7137,7248,290879,27329
7138,7249,67589,42514
7139,7250,66193,20444
7140,7251,105810,17736
7141,7252,56580,114046
7142,7253,18033,82283
7143,7254,289879,1954
7144,7255,335559,13476
7145,7256,379557,11194
7146,7257,315824,12634
7147,7258,314498,13505
7148,7259,365957,14114
7149,7260,345551,15708
7150,7261,337579,21301
7151,7262,337917,20483
7152,7263,349825,14292
7153,7264,234940,44539
7154,7265,309987,1278
7155,7266,307109,18841
7156,7267,108560,25925
7157,7268,100065,32035
7158,7269,101998,74395
7159,7270,111218,19361
7160,7271,91310,81824
7161,7272,69332,21968
7162,7273,76543,29493
7163,7274,73282,29473
7164,7275,72351,29464
7165,7276,129136,37900
7166,7277,106185,91390
7167,7278,166158,33557
7168,7279,73901,7008
7169,7280,68284,30566
7170,7281,70656,42466
7171,7282,245943,76176
7172,7283,88213,18446
7173,7284,105636,22004
7174,7285,328538,11023
7175,7286,105411,47802
7176,7287,75161,92298
7177,7288,13140,35227
7178,7289,70694,29852
7179,7290,39825,23001
7180,7291,110867,51049
7181,7292,86955,11221
7182,7293,343660,1824
7183,7294,361925,16784
7184,7295,233230,44674
7185,7296,293146,292090
7186,7297,323872,11083
7187,7298,304391,54045
7188,7299,329388,337
7189,7300,67927,11951
7190,7301,42619,43376
7191,7302,15400,28963
7192,7303,52738,2576
7193,7304,74121,22561
7194,7305,90738,19345
7195,7306,221344,14430
7196,7307,89153,12775
7197,7308,89421,9838
7198,7309,16654,50075
7199,7310,91828,2099
7200,7311,31385,42852
7201,7312,60420,40454
7202,7313,99575,6470
7203,7314,301777,20032
7204,7315,312329,8842
7205,7316,361467,11132
7206,7317,356150,9352
7207,7318,335345,615
7208,7319,331953,11217
7209,7320,338096,10677
7210,7321,315297,13572
7211,7322,349079,30735
7212,7323,301357,338
7213,7324,317648,2023
7214,7325,335438,9384
7215,7326,258816,25935
7216,7327,60827,797
7217,7328,64793,42602
7218,7329,56671,60792
7219,7330,41967,70113
7220,7331,76686,47474
7221,7332,50397,56188
7222,7333,35753,29084
7223,7334,74554,1723
7224,7335,46187,25955
7225,7336,64118,41876
7226,7337,270197,62190
7227,7338,49674,43323
7228,7339,82964,67022
7229,7340,89393,24548
7230,7341,60232,31602
7231,7342,95454,57744
7232,7343,210389,37044
7233,7344,56704,42989
7234,7345,358349,17047
7235,7346,265208,10591
7236,7347,363988,1586
7237,7348,360009,11169
7238,7349,317842,49689
7239,7350,371683,266687
7240,7351,303348,66660
7241,7352,329767,156
7242,7353,109447,2778
7243,7354,107473,10433
7244,7355,118172,47168
7245,7356,82810,58995
7246,7357,50839,43236
7247,7358,318049,142168
7248,7359,94288,40752
7249,7360,363547,924
7250,7361,338013,38
7251,7362,364045,11081
7252,7363,355683,4377
7253,7364,332658,16941
7254,7365,351461,1720
7255,7366,300051,9541
7256,7367,335245,5516
7257,7368,354766,20304
7258,7369,331632,11024
7259,7370,305583,53734
7260,7371,276919,553
7261,7372,277941,10544
7262,7373,167190,1487
7263,7374,299172,13700
7264,7375,337697,11137
7265,7376,351977,11358
7266,7377,301976,13573
7267,7378,359517,19084
7268,7379,318974,10733
7269,7380,327679,14442
7270,7381,327247,2122
7271,7382,326977,25300
7272,7383,323939,14576
7273,7384,336264,13432
7274,7385,315110,26636
7275,7386,49833,6844
7276,7387,77402,923
7277,7388,69824,2587
7278,7389,60782,3591
7279,7390,307351,28026
7280,7391,74923,26176
7281,7392,62708,41857
7282,7393,90036,78364
7283,7394,59797,10338
7284,7395,42327,33839
7285,7396,70644,133919
7286,7397,58930,95548
7287,7398,44410,50549
7288,7399,66130,38978
7289,7400,96921,92331
7290,7401,104783,111883
7291,7402,74540,42245
7292,7403,97371,68347
7293,7404,92569,89488
7294,7405,45094,34082
7295,7406,31322,22999
7296,7407,41098,20278
7297,7408,44762,18698
7298,7409,82516,47201
7299,7410,86058,12239
7300,7411,93582,4365
7301,7412,77304,86182
7302,7413,342508,45862
7303,7414,79219,65066
7304,7415,76301,42228
7305,7416,73766,16561
7306,7417,104550,54655
7307,7418,259182,70779
7308,7419,88680,10843
7309,7420,58725,2098
7310,7422,70061,65332
7311,7423,179218,34303
7312,7437,345074,15673
7313,7438,378194,393
7314,7439,330793,7220
7315,7440,380615,33823
7316,7441,358590,163676
7317,7442,289635,237
7318,7443,308488,126117
7319,7444,337563,10096
7320,7445,328107,9509
7321,7446,398872,19016
7322,7447,333847,60645
7323,7448,326856,10710
7324,7449,335121,11058
7325,7450,323033,11141
7326,7451,377092,10625
7327,7452,277895,54807
7328,7453,363282,11025
7329,7454,338526,7131
7330,7455,339419,26899
7331,7456,296915,30125
7332,7457,349169,16428
7333,7458,332452,652
7334,7459,293007,8440
7335,7460,379217,883
7336,7461,329111,38018
7337,7471,109529,96461
7338,7474,65488,34377
7339,7475,330802,20375
7340,7477,160184,10375
7341,7478,94089,42015
7342,7479,36515,68440
7343,7480,86510,12503
7344,7481,89092,11864
7345,7482,70034,9461
7346,7483,114651,57811
7347,7484,65780,132
7348,7485,53134,28276
7349,7486,118845,18329
7350,7487,99762,17993
7351,7488,99121,37447
7352,7489,100557,4339
7353,7490,85370,42108
7354,7491,60736,18513
7355,7492,77914,26517
7356,7493,51077,28285
7357,7505,108906,22137
7358,7521,188055,5247
7359,7523,99409,31676
7360,7528,140447,49622
7361,7537,51561,238952
7362,7541,214388,10035
7363,7560,58083,502
7364,7561,98061,41965
7365,7562,118996,10347
7366,7563,251052,1373
7367,7564,58279,30959
7368,7565,45609,43341
7369,7566,88650,20561
7370,7567,282410,13055
7371,7568,253016,
7372,7569,62512,667
7373,7570,86034,700
7374,7571,45564,21594
7375,7572,243664,26976
7376,7573,86006,36670
7377,7574,113725,18872
7378,7577,73822,44864
7379,7578,31647,31993
7380,7579,32943,43818
7381,7580,49474,28290
7382,7581,41386,24650
7383,7582,36230,55086
7384,7583,34890,43525
7385,7584,35567,20640
7386,7585,48673,50363
7387,7586,76734,633
7388,7587,62229,5511
7389,7613,103251,41003
7390,7614,48445,13936
7391,7615,89015,294
7392,7616,86984,11507
7393,7617,73636,17538
7394,7618,103939,10435
7395,7619,56241,1162
7396,7620,102467,34328
7397,7621,211718,47108
7398,7622,166707,47140
7399,7623,180303,40930
7400,7624,105327,14684
7401,7625,138467,58467
7402,7626,103016,10261
7403,7627,119434,163869
7404,7636,105217,13937
7405,7637,116650,25355
7406,7638,33436,29601
7407,7639,160574,66115
7408,7644,166169,118617
7409,7645,99857,23981
7410,7646,259153,14980
7411,7647,105017,26670
7412,7648,144688,44047
7413,7649,120711,10940
7414,7650,63285,31965
7415,7657,275773,5842
7416,7669,112130,164721
7417,7675,36696,19463
7418,7697,50861,24012
7419,7698,78966,988
7420,7699,126627,125103
7421,7700,46268,204
7422,7701,100050,9356
7423,7702,37536,32430
7424,7703,76941,42231
7425,7704,90927,16113
7426,7705,45012,33575
7427,7706,20640,13913
7428,7707,102011,17956
7429,7708,61391,18209
7430,7713,34587,25508
7431,7714,61439,18978
7432,7716,87635,27171
7433,7719,56943,29486
7434,7720,73012,12310
7435,7723,79227,42205
7436,7724,94033,27786
7437,7725,110725,9624
7438,7726,169639,95514
7439,7727,87951,37296
7440,7728,38854,25736
7441,7730,107529,25389
7442,7738,155713,44807
7443,7739,164221,5248
7444,7742,94713,52794
7445,7743,89114,9872
7446,7745,107617,19552
7447,7748,59592,2786
7448,7749,62480,8075
7449,7750,112654,94771
7450,7751,33105,50271
7451,7752,177215,38274
7452,7753,207805,26133
7453,7754,108630,68981
7454,7756,29850,10235
7455,7757,57197,11533
7456,7758,119828,2817
7457,7759,86022,1394
7458,7761,58458,1719
7459,7762,80297,140207
7460,7763,120522,781
7461,7764,79082,13553
7462,7765,100347,183252
7463,7766,50613,3777
7464,7767,346336,11659
7465,7768,104377,24065
7466,7769,284880,39907
7467,7770,100813,26612
7468,7771,57831,10604
7469,7772,39066,44098
7470,7773,288439,16876
7471,7774,64708,37437
7472,7775,223384,141003
7473,7778,258967,14782
7474,7781,96321,77780
7475,7782,108171,9545
7476,7783,166287,53117
7477,7784,107009,41651
7478,7785,259072,29270
7479,7786,187859,28030
7480,7787,48729,16514
7481,7789,328802,1926
7482,7790,80461,31112
7483,7791,99850,11060
7484,7792,71970,17365
7485,7802,80120,11474
7486,7808,64645,63888
7487,7809,162625,49320
7488,7810,146455,10916
7489,7811,146247,10921
7490,7812,121804,10941
7491,7813,77532,42204
7492,7814,66549,33157
7493,7815,92117,24798
7494,7816,226225,277073
7495,7817,70948,4923
7496,7818,54279,36741
7497,7820,53976,11656
7498,7821,53935,16284
7499,7822,46085,25009
7500,7823,206681,91226
7501,7824,232611,171229
7502,7825,114846,45926
7503,7826,39808,40092
7504,7827,284978,10133
7505,7828,49652,82838
7506,7831,31047,14589
7507,7832,37365,14594
7508,7833,34172,14590
7509,7834,27260,14588
7510,7835,39853,14595
7511,7836,66580,9459
7512,7837,94596,465
7513,7838,71663,86600
7514,7839,33852,20644
7515,7840,31398,24965
7516,7841,287839,192936
7517,7842,142032,876
7518,7843,258760,1583
7519,7844,106936,17653
7520,7845,114720,11069
7521,7846,259685,10829
7522,7847,89789,19425
7523,7850,24083,108055
7524,7872,97424,86959
7525,7878,94048,9698
7526,7879,300274,57946
7527,7880,295743,45044
7528,7881,23694,26860
7529,7882,60841,29049
7530,7883,36027,27130
7531,7884,102035,8468
7532,7885,66518,31952
7533,7886,65580,39043
7534,7887,68364,54396
7535,7888,61791,22682
7536,7889,70518,11577
7537,7890,51849,42402
7538,7891,58700,21159
7539,7892,73756,40810
7540,7893,73623,40812
7541,7894,67140,336
7542,7895,71249,11942
7543,7896,56412,36206
7544,7897,65446,23330
7545,7898,68786,5927
7546,7899,72913,49636
7547,7900,65738,3075
7548,7901,57128,30137
7549,7912,192023,5521
7550,7913,57078,27636
7551,7914,17668,222
7552,7915,170544,10686
7553,7916,52847,43096
7554,7917,63808,42688
7555,7918,102116,25598
7556,7919,40979,25858
7557,7920,75936,14262
7558,7921,72869,38701
7559,7922,68341,33357
7560,7923,76637,21948
7561,7924,41699,30368
7562,7925,51808,1059
7563,7926,57565,12493
7564,7928,87193,42090
7565,7930,105121,13122
7566,7931,104954,55730
7567,7932,235327,14273
7568,7933,38777,26940
7569,7934,86637,11030
7570,7935,74147,29454
7571,7936,63611,26372
7572,7937,57611,11506
7573,7938,57358,29455
7574,7939,55499,11602
7575,7940,51365,29453
7576,7941,48641,11700
7577,7942,46345,47735
7578,7943,38669,14638
7579,7944,58404,14703
7580,7945,55998,35806
7581,7946,62185,3547
7582,7947,88322,41089
7583,7948,80140,42179
7584,7949,73918,28415
7585,7950,118705,107499
7586,7951,100260,20481
7587,7952,75651,5481
7588,7953,71275,5482
7589,7954,69048,5485
7590,7958,65481,31581
7591,7959,62395,22694
7592,7976,209077,7090
7593,7979,64689,42632
7594,7980,75784,5902
7595,7981,338564,10775
7596,7982,365376,4552
7597,7983,87003,12762
7598,7984,91083,14510
7599,7985,129634,101363
7600,7986,102800,15618
7601,7987,92906,24341
7602,7988,120199,10690
7603,7989,95756,40028
7604,7990,79813,26326
7605,7991,72856,13282
7606,7992,71338,27658
7607,7993,52655,22642
7608,7994,56368,29235
7609,7995,61189,42725
7610,8003,38343,24111
7611,8004,59792,17921
7612,8007,105191,22627
7613,8008,46807,18283
7614,8009,51911,33731
7615,8010,105159,13823
7616,8011,343168,14108
7617,8012,199683,4291
7618,8013,282593,20718
7619,8014,374546,113
7620,8015,64806,28476
7621,8016,68638,5916
7622,8017,66730,26234
7623,8019,308379,12205
7624,8024,108327,27804
7625,8025,124207,46187
7626,8033,60522,3001
7627,8035,117658,39434
7628,8037,116015,105130
7629,8038,13372,166472
7630,8039,65051,11574
7631,8040,103872,32450
7632,8041,105103,62383
7633,8042,70379,203
7634,8043,107247,38749
7635,8044,23042,29740
7636,8045,93137,10652
7637,8055,122143,34288
7638,8056,60490,26268
7639,8057,56541,33632
7640,8062,285728,25853
7641,8063,102631,68430
7642,8068,55910,43001
7643,8069,77360,42201
7644,8070,304126,316
7645,8092,99612,3072
7646,8093,192657,10355
7647,8094,47849,14554
7648,8095,157913,87677
7649,8117,180748,250
7650,8118,99399,19086
7651,8119,90888,15392
7652,8120,101252,43267
7653,8121,366532,41277
7654,8122,88925,108059
7655,8123,93913,42013
7656,8124,104697,54715
7657,8125,18455,631
7658,8126,57495,25504
7659,8127,280674,23855
7660,8128,92593,1786
7661,8129,181810,51182
7662,8130,189553,45042
7663,8131,243508,210937
7664,8132,104346,16219
7665,8133,328844,15824
7666,8134,353014,14258
7667,8136,49363,48385
7668,8137,54462,27545
7669,8138,53611,22718
7670,8139,71408,39844
7671,8140,45659,16914
7672,8141,56504,43011
7673,8142,221111,11315
7674,8143,48308,35987
7675,8147,62794,29146
7676,8148,86489,36751
7677,8149,54642,28758
7678,8153,49456,29592
7679,8154,53779,439
7680,8157,193253,823
7681,8158,102820,20289
7682,8167,26174,16905
7683,8168,87622,11417
7684,8169,92494,11548
7685,8183,85478,38291
7686,8187,43880,41204
7687,8188,47445,20532
7688,8189,54494,2546
7689,8190,57840,42791
7690,8191,64030,22522
7691,8194,48973,40478
7692,8195,53619,5165
7693,8196,65466,5722
7694,8197,52893,5544
7695,8198,54371,19128
7696,8199,46478,14696
7697,8201,101373,51515
7698,8202,44487,56167
7699,8203,60481,4781
7700,8206,24368,32652
7701,8207,69947,4909
7702,8208,38873,56135
7703,8220,28478,27115
7704,8221,111666,38348
7705,8222,69050,35280
7706,8224,188404,21375
7707,8225,100258,19185
7708,8227,31252,73194
7709,8228,22111,28257
7710,8232,32617,20643
7711,8235,14429,22596
7712,8236,49949,36786
7713,8237,37449,28916
7714,8238,67350,27459
7715,8239,55601,4497
7716,8240,108366,33560
7717,8241,119630,25224
7718,8252,61209,42728
7719,8253,79833,15371
7720,8254,106307,11044
7721,8255,295362,39983
7722,8256,24481,31526
7723,8257,41163,31623
7724,8258,212879,27601
7725,8259,77696,16214
7726,8260,122082,5071
7727,8261,75612,41662
7728,8262,27700,95015
7729,8263,41944,33738
7730,8264,73076,17346
7731,8265,68615,18274
7732,8266,87957,13763
7733,8267,63218,67217
7734,8268,107843,10498
7735,8269,100604,24731
7736,8270,100112,11796
7737,8272,65593,31675
7738,8273,104545,4507
7739,8275,17765,34847
7740,8290,73396,32303
7741,8291,61075,4879
7742,8292,43614,24774
7743,8293,105706,41779
7744,8294,49815,61048
7745,8295,23238,1994
7746,8302,21890,42814
7747,8327,330229,870
7748,8329,43041,96255
7749,8330,54152,25495
7750,8331,33874,26319
7751,8332,67805,45938
7752,8334,68421,15573
7753,8335,29192,41059
7754,8336,35019,39871
7755,8337,46816,10178
7756,8338,39192,16391
7757,8339,55884,42997
7758,8340,79116,10734
7759,8341,40662,10949
7760,8359,83090,258236
7761,8360,298148,809
7762,8361,319262,435
7763,8362,350028,4599
7764,8363,367085,12657
7765,8364,367790,28219
7766,8365,323298,59210
7767,8366,332375,13193
7768,8367,324197,24190
7769,8368,304141,673
7770,8369,297284,16617
7771,8370,363226,246
7772,8371,296572,2789
7773,8372,356634,8920
7774,8373,327162,9890
7775,8374,363235,26886
7776,8375,391225,26254
7777,8376,374900,8193
7778,8377,103976,47821
7779,8378,101746,26142
7780,8379,85461,42122
7781,8380,106877,65137
7782,8381,34746,27017
7783,8382,93175,35151
7784,8383,314431,21544
7785,8384,30386,43846
7786,8385,55100,40894
7787,8387,110857,11546
7788,8388,64893,59427
7789,8391,77235,18387
7790,8392,89160,71125
7791,8393,87337,34748
7792,8394,146879,132725
7793,8395,70291,26331
7794,8397,105150,41774
7795,8398,63642,52959
7796,8399,45317,24004
7797,8400,94331,46976
7798,8401,31022,17481
7799,8402,99166,52560
7800,8403,49301,42658
7801,8404,31448,27118
7802,8405,63759,18333
7803,8407,66090,42345
7804,8410,47542,18398
7805,8411,120423,54800
7806,8420,39725,20849
7807,8421,168080,57544
7808,8422,34946,53779
7809,8423,18051,16661
7810,8424,20827,80708
7811,8425,100129,76516
7812,8426,93871,33441
7813,8427,78766,47819
7814,8444,92752,21793
7815,8446,41841,18712
7816,8447,47577,831
7817,8448,85354,10484
7818,8450,27300,37658
7819,8451,47885,26516
7820,8452,77942,110598
7821,8453,139388,44388
7822,8454,170259,10573
7823,8455,119561,113290
7824,8456,65889,26451
7825,8457,98528,111605
7826,8458,39040,54568
7827,8459,41452,28571
7828,8460,38116,27686
7829,8461,36777,123665
7830,8462,46963,43336
7831,8463,40495,62000
7832,8464,390521,9372
7833,8465,33774,41495
7834,8469,37135,52362
7835,8477,56119,662
7836,8478,95037,41799
7837,8480,18054,49633
7838,8481,32851,43805
7839,8482,37988,16559
7840,8483,61420,44695
7841,8484,53114,31217
7842,8485,196069,8341
7843,8486,31067,36488
7844,8487,54188,19414
7845,8488,70689,60595
7846,8491,42041,15794
7847,8492,44008,13188
7848,8493,100133,12651
7849,8494,59037,886
7850,8495,204137,9791
7851,8496,67549,27554
7852,8499,78111,26973
7853,8500,71565,38582
7854,8501,91209,9542
7855,8502,44030,17820
7856,8503,44760,26175
7857,8504,115738,31146
7858,8505,120408,20506
